date,city,cid,industry,platform,number,amount
2015/10/1,臺北市,A,餐飲業,無載具,4604262,516043558170
2015/10/1,臺北市,A,不動產經營及相關服務業,使用載具,755,1590201
2015/10/1,臺北市,A,不動產開發業,使用載具,1800,10198481
2015/10/1,臺北市,A,企業總管理機構及管理顧問業,使用載具,10269,16516043
2015/10/1,臺北市,A,住宿服務業,使用載具,1,528
2015/10/1,臺北市,A,保險業,使用載具,2145,977964
2015/10/1,臺北市,A,個人及家庭用品維修業,使用載具,384,162380
2015/10/1,臺北市,A,傳播及節目播送業,使用載具,215715,322393360
2015/10/1,臺北市,A,出版業,使用載具,2980,673702677
2015/10/1,臺北市,A,化學製品製造業,使用載具,99,74796
2015/10/1,臺北市,A,宗教、職業及類似組織,使用載具,1,3810
2015/10/1,臺北市,A,專門營造業,使用載具,47133,66389682
2015/10/1,臺北市,A,專門設計服務業,使用載具,1621,4916629
2015/10/1,臺北市,A,廢棄物清除、處理及資源回收業,使用載具,378,60371
2015/10/1,臺北市,A,廣告業及市場研究業,使用載具,69933,76582743
2015/10/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,使用載具,1,1955
2015/10/1,臺北市,A,建築物及綠化服務業,使用載具,407,1004725
2015/10/1,臺北市,A,影片服務、聲音錄製及音樂出版業,使用載具,1410028,2430087262
2015/10/1,臺北市,A,成衣及服飾品製造業,使用載具,482,712923
2015/10/1,臺北市,A,批發業,使用載具,389419,359219197
2015/10/1,臺北市,A,教育服務業,使用載具,3104,4021880
2015/10/1,臺北市,A,旅行及相關代訂服務業,使用載具,988,1090721
2015/10/1,臺北市,A,未分類其他服務業,使用載具,86199,386515574
2015/10/1,臺北市,A,污染整治業,使用載具,497,150407
2015/10/1,臺北市,A,石油及煤製品製造業,使用載具,423,319933
2015/10/1,臺北市,A,租賃業,使用載具,108,1265808
2015/10/1,臺北市,A,航空運輸業,使用載具,35,90602
2015/10/1,臺北市,A,證券期貨及其他金融業,使用載具,643379,470562826
2015/10/1,臺北市,A,資料處理及資訊供應服務業,使用載具,4071553,2378956952
2015/10/1,臺北市,A,運動、娛樂及休閒服務業,使用載具,32750,43870105
2015/10/1,臺北市,A,運輸輔助業,使用載具,21592,2890897
2015/10/1,臺北市,A,郵政及快遞業,使用載具,6157,903793
2015/10/1,臺北市,A,金融中介業,使用載具,44,229
2015/10/1,臺北市,A,陸上運輸業,使用載具,6030,874712
2015/10/1,臺北市,A,零售業,使用載具,7713027,3193640441
2015/10/1,臺北市,A,電信業,使用載具,1764353,905858429
2015/10/1,臺北市,A,電力及燃氣供應業,使用載具,1128,946557
2015/10/1,臺北市,A,電力設備製造業,使用載具,3,706
2015/10/1,臺北市,A,電子零組件製造業,使用載具,1972,3996208
2015/10/1,臺北市,A,電腦系統設計服務業,使用載具,65542,140260903
2015/10/1,臺北市,A,食品製造業,使用載具,6438,15419804
2015/10/1,臺北市,A,飲料製造業,使用載具,7,2005
2015/10/1,臺北市,A,餐飲業,使用載具,27989,3601864
2015/9/1,臺北市,A,不動產經營及相關服務業,無載具,21906,4651763
2015/9/1,臺北市,A,不動產開發業,無載具,1006661,2244244716
2015/9/1,臺北市,A,人力仲介及供應業,無載具,168,149999
2015/9/1,臺北市,A,企業總管理機構及管理顧問業,無載具,11412,26395135
2015/9/1,臺北市,A,住宿服務業,無載具,24437,116587231
2015/9/1,臺北市,A,保險業,無載具,771,248672322
2015/9/1,臺北市,A,個人及家庭用品維修業,無載具,7635,71788550
2015/9/1,臺北市,A,傳播及節目播送業,無載具,13199,249519087
2015/9/1,臺北市,A,其他專業、科學及技術服務業,無載具,133,1860617
2015/9/1,臺北市,A,其他社會工作服務業,無載具,2146,119790
2015/9/1,臺北市,A,出版業,無載具,60220,349242275
2015/9/1,臺北市,A,創作及藝術表演業,無載具,1286,4759238
2015/9/1,臺北市,A,印刷及資料儲存媒體複製業,無載具,1103,905336
2015/9/1,臺北市,A,土木工程業,無載具,645,1905213
2015/9/1,臺北市,A,宗教、職業及類似組織,無載具,114,2034514
2015/9/1,臺北市,A,專門營造業,無載具,27897,16614201
2015/9/1,臺北市,A,專門設計服務業,無載具,293,2854906
2015/9/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,166536,58303517
2015/9/1,臺北市,A,廣告業及市場研究業,無載具,2073,128133355
2015/9/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,1562,15700137
2015/9/1,臺北市,A,建築物及綠化服務業,無載具,134,324760
2015/9/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,327256,563685915
2015/9/1,臺北市,A,批發業,無載具,2443591,2748078037
2015/9/1,臺北市,A,教育服務業,無載具,4041,21225853
2015/9/1,臺北市,A,旅行及相關代訂服務業,無載具,13,3440286
2015/9/1,臺北市,A,未分類其他服務業,無載具,13346,190733183
2015/9/1,臺北市,A,業務及辦公室支援服務業,無載具,80,185600
2015/9/1,臺北市,A,機械設備製造業,無載具,1681,128134
2015/9/1,臺北市,A,污染整治業,無載具,60086,22132017
2015/9/1,臺北市,A,汽車及其零件製造業,無載具,183,674179
2015/9/1,臺北市,A,石油及煤製品製造業,無載具,103895,40934573
2015/9/1,臺北市,A,研究發展服務業,無載具,1748,43136324
2015/9/1,臺北市,A,租賃業,無載具,5988,24993923
2015/9/1,臺北市,A,航空運輸業,無載具,9405,120340184
2015/9/1,臺北市,A,證券期貨及其他金融業,無載具,145665,110241247
2015/9/1,臺北市,A,資料處理及資訊供應服務業,無載具,758569,1150989189
2015/9/1,臺北市,A,農、牧業,無載具,430,178197
2015/9/1,臺北市,A,運動、娛樂及休閒服務業,無載具,160215,250029280
2015/9/1,臺北市,A,運輸輔助業,無載具,202891,344357330
2015/9/1,臺北市,A,郵政及快遞業,無載具,10952,4457091
2015/9/1,臺北市,A,金屬製品製造業,無載具,2,6825
2015/9/1,臺北市,A,金融中介業,無載具,1209,5569197
2015/9/1,臺北市,A,陸上運輸業,無載具,165173,18891066
2015/9/1,臺北市,A,零售業,無載具,55399532,16796366613
2015/9/1,臺北市,A,電信業,無載具,137095,1119158198
2015/9/1,臺北市,A,電力及燃氣供應業,無載具,1343,8671397
2015/9/1,臺北市,A,電力設備製造業,無載具,74,1026424
2015/9/1,臺北市,A,電子零組件製造業,無載具,26,21567010
2015/9/1,臺北市,A,電腦、電子產品及光學製品製造業,無載具,168,357404
2015/9/1,臺北市,A,電腦系統設計服務業,無載具,23757,147314874
2015/9/1,臺北市,A,食品製造業,無載具,112629,189839178
2015/9/1,臺北市,A,飲料製造業,無載具,6119,4191512
2015/9/1,臺北市,A,餐飲業,無載具,3984281,956120410
2015/9/1,臺北市,A,不動產經營及相關服務業,使用載具,752,1905631
2015/9/1,臺北市,A,不動產開發業,使用載具,2008,44908560
2015/9/1,臺北市,A,企業總管理機構及管理顧問業,使用載具,2704,5084485
2015/9/1,臺北市,A,保險業,使用載具,3511,1393205
2015/9/1,臺北市,A,個人及家庭用品維修業,使用載具,401,168896
2015/9/1,臺北市,A,傳播及節目播送業,使用載具,203666,305056255
2015/9/1,臺北市,A,出版業,使用載具,1675,20115483
2015/9/1,臺北市,A,化學製品製造業,使用載具,115,89020
2015/9/1,臺北市,A,專門營造業,使用載具,43688,59232997
2015/9/1,臺北市,A,專門設計服務業,使用載具,963,3164883
2015/9/1,臺北市,A,廢棄物清除、處理及資源回收業,使用載具,359,54305
2015/9/1,臺北市,A,廣告業及市場研究業,使用載具,49262,44203121
2015/9/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,使用載具,2,2
2015/9/1,臺北市,A,建築物及綠化服務業,使用載具,251,508795
2015/9/1,臺北市,A,影片服務、聲音錄製及音樂出版業,使用載具,1291791,2180869444
2015/9/1,臺北市,A,批發業,使用載具,328113,301592909
2015/9/1,臺北市,A,教育服務業,使用載具,3052,3967258
2015/9/1,臺北市,A,旅行及相關代訂服務業,使用載具,747,682061
2015/9/1,臺北市,A,未分類其他服務業,使用載具,82965,354881602
2015/9/1,臺北市,A,機械設備製造業,使用載具,4,4
2015/9/1,臺北市,A,污染整治業,使用載具,409,128946
2015/9/1,臺北市,A,石油及煤製品製造業,使用載具,404,306896
2015/9/1,臺北市,A,租賃業,使用載具,87,1223687
2015/9/1,臺北市,A,航空運輸業,使用載具,47,64139
2015/9/1,臺北市,A,證券期貨及其他金融業,使用載具,641392,476809213
2015/9/1,臺北市,A,資料處理及資訊供應服務業,使用載具,3899101,2261193187
2015/9/1,臺北市,A,運動、娛樂及休閒服務業,使用載具,31999,42968275
2015/9/1,臺北市,A,運輸輔助業,使用載具,19947,2724521
2015/9/1,臺北市,A,郵政及快遞業,使用載具,9446,1488374
2015/9/1,臺北市,A,金融中介業,使用載具,38,329
2015/9/1,臺北市,A,陸上運輸業,使用載具,7394,1163502
2015/9/1,臺北市,A,零售業,使用載具,7107831,2968361990
2015/9/1,臺北市,A,電信業,使用載具,1682935,837948931
2015/9/1,臺北市,A,電力及燃氣供應業,使用載具,1256,1137225
2015/9/1,臺北市,A,電力設備製造業,使用載具,3,548
2015/9/1,臺北市,A,電子零組件製造業,使用載具,2282,4767515
2015/9/1,臺北市,A,電腦系統設計服務業,使用載具,55354,124153222
2015/9/1,臺北市,A,食品製造業,使用載具,3801,8218153
2015/9/1,臺北市,A,飲料製造業,使用載具,23,5042
2015/9/1,臺北市,A,餐飲業,使用載具,32766,4281734
2015/8/1,臺北市,A,不動產經營及相關服務業,無載具,26501,3224729
2015/8/1,臺北市,A,不動產開發業,無載具,1206088,1743558636
2015/8/1,臺北市,A,人力仲介及供應業,無載具,158,170180
2015/8/1,臺北市,A,企業總管理機構及管理顧問業,無載具,17022,31437062
2015/8/1,臺北市,A,住宿服務業,無載具,26975,138098778
2015/8/1,臺北市,A,保險業,無載具,823,310425355
2015/8/1,臺北市,A,個人及家庭用品維修業,無載具,8020,77441871
2015/8/1,臺北市,A,傳播及節目播送業,無載具,13743,207125190
2015/8/1,臺北市,A,其他專業、科學及技術服務業,無載具,140,3063215
2015/8/1,臺北市,A,出版業,無載具,59979,353481817
2015/8/1,臺北市,A,創作及藝術表演業,無載具,971,2624993
2015/8/1,臺北市,A,印刷及資料儲存媒體複製業,無載具,1015,814728
2015/8/1,臺北市,A,土木工程業,無載具,742,2739178
2015/8/1,臺北市,A,宗教、職業及類似組織,無載具,105,2149528
2015/8/1,臺北市,A,專門營造業,無載具,31062,17413301
2015/8/1,臺北市,A,專門設計服務業,無載具,335,3460801
2015/8/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,162367,59965124
2015/8/1,臺北市,A,廣告業及市場研究業,無載具,2097,41293880
2015/8/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,1548,15653631
2015/8/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,381430,614862863
2015/8/1,臺北市,A,批發業,無載具,2523928,1865085164
2015/8/1,臺北市,A,教育服務業,無載具,4438,33975504
2015/8/1,臺北市,A,旅行及相關代訂服務業,無載具,13,3215282
2015/8/1,臺北市,A,未分類其他服務業,無載具,13590,156257383
2015/8/1,臺北市,A,業務及辦公室支援服務業,無載具,77,1001000
2015/8/1,臺北市,A,機械設備製造業,無載具,1819,154600
2015/8/1,臺北市,A,污染整治業,無載具,57854,22547404
2015/8/1,臺北市,A,汽車及其零件製造業,無載具,403,887403
2015/8/1,臺北市,A,石油及煤製品製造業,無載具,107146,44504635
2015/8/1,臺北市,A,研究發展服務業,無載具,17,23132363
2015/8/1,臺北市,A,租賃業,無載具,6268,29218817
2015/8/1,臺北市,A,航空運輸業,無載具,9067,140846386
2015/8/1,臺北市,A,證券期貨及其他金融業,無載具,158165,121602763
2015/8/1,臺北市,A,資料處理及資訊供應服務業,無載具,802490,1134423278
2015/8/1,臺北市,A,農、牧業,無載具,126,80399
2015/8/1,臺北市,A,運動、娛樂及休閒服務業,無載具,164400,277091090
2015/8/1,臺北市,A,運輸輔助業,無載具,151870,345487645
2015/8/1,臺北市,A,郵政及快遞業,無載具,8844,4014591
2015/8/1,臺北市,A,金融中介業,無載具,1189,5416088
2015/8/1,臺北市,A,陸上運輸業,無載具,179330,20067355
2015/8/1,臺北市,A,零售業,無載具,58633092,17704125363
2015/8/1,臺北市,A,電信業,無載具,142224,1048345510
2015/8/1,臺北市,A,電力及燃氣供應業,無載具,1653,2166210
2015/8/1,臺北市,A,電力設備製造業,無載具,146,1018230
2015/8/1,臺北市,A,電子零組件製造業,無載具,173,21118323
2015/8/1,臺北市,A,電腦、電子產品及光學製品製造業,無載具,268,449498
2015/8/1,臺北市,A,電腦系統設計服務業,無載具,21922,58142538
2015/8/1,臺北市,A,食品製造業,無載具,121286,188160128
2015/8/1,臺北市,A,飲料製造業,無載具,7372,3159497
2015/8/1,臺北市,A,餐飲業,無載具,3882087,972115690
2015/8/1,臺北市,A,不動產經營及相關服務業,使用載具,6,4867
2015/8/1,臺北市,A,不動產開發業,使用載具,1657,6645769
2015/8/1,臺北市,A,企業總管理機構及管理顧問業,使用載具,6933,12745255
2015/8/1,臺北市,A,保險業,使用載具,1721,959217
2015/8/1,臺北市,A,個人及家庭用品維修業,使用載具,489,226009
2015/8/1,臺北市,A,傳播及節目播送業,使用載具,213135,312554787
2015/8/1,臺北市,A,出版業,使用載具,1990,17648454
2015/8/1,臺北市,A,化學製品製造業,使用載具,122,111863
2015/8/1,臺北市,A,專門營造業,使用載具,44462,62420492
2015/8/1,臺北市,A,專門設計服務業,使用載具,1461,4936247
2015/8/1,臺北市,A,廢棄物清除、處理及資源回收業,使用載具,445,69634
2015/8/1,臺北市,A,廣告業及市場研究業,使用載具,52254,54282400
2015/8/1,臺北市,A,影片服務、聲音錄製及音樂出版業,使用載具,1355630,2358688685
2015/8/1,臺北市,A,批發業,使用載具,349936,317144920
2015/8/1,臺北市,A,教育服務業,使用載具,3024,3928883
2015/8/1,臺北市,A,旅行及相關代訂服務業,使用載具,713,799328
2015/8/1,臺北市,A,未分類其他服務業,使用載具,84368,428796079
2015/8/1,臺北市,A,污染整治業,使用載具,415,120537
2015/8/1,臺北市,A,石油及煤製品製造業,使用載具,415,306014
2015/8/1,臺北市,A,租賃業,使用載具,102,1587358
2015/8/1,臺北市,A,航空運輸業,使用載具,36,87704
2015/8/1,臺北市,A,證券期貨及其他金融業,使用載具,715643,540010239
2015/8/1,臺北市,A,資料處理及資訊供應服務業,使用載具,4296291,2432652329
2015/8/1,臺北市,A,運動、娛樂及休閒服務業,使用載具,31710,42335879
2015/8/1,臺北市,A,運輸輔助業,使用載具,23960,3095504
2015/8/1,臺北市,A,郵政及快遞業,使用載具,7962,1358649
2015/8/1,臺北市,A,陸上運輸業,使用載具,6387,1110295
2015/8/1,臺北市,A,零售業,使用載具,7342108,3054159124
2015/8/1,臺北市,A,電信業,使用載具,1688127,847347657
2015/8/1,臺北市,A,電力及燃氣供應業,使用載具,1094,948028
2015/8/1,臺北市,A,電力設備製造業,使用載具,56,94867
2015/8/1,臺北市,A,電子零組件製造業,使用載具,2069,4129555
2015/8/1,臺北市,A,電腦系統設計服務業,使用載具,52001,131986900
2015/8/1,臺北市,A,食品製造業,使用載具,4732,9861162
2015/8/1,臺北市,A,飲料製造業,使用載具,13,3592
2015/8/1,臺北市,A,餐飲業,使用載具,33498,4877379
2015/7/1,臺北市,A,不動產經營及相關服務業,無載具,58463,7253903
2015/7/1,臺北市,A,不動產開發業,無載具,1200961,1737347072
2015/7/1,臺北市,A,人力仲介及供應業,無載具,23,20142
2015/7/1,臺北市,A,企業總管理機構及管理顧問業,無載具,13758,29154979
